BondCode,BondName,Issuer,Term,CreditRating
112423,16株国投,株洲市国有资产投资控股集团有限公司,5,AA
112424,16文化01,上海新文化传媒集团股份有限公司,5.25,AA
112425,16河钢02,河钢股份有限公司,3,AAA
112426,16东林02,北京东方园林环境股份有限公司,5,AA
112427,16滨房01,杭州滨江房产集团股份有限公司,5,AA+
112428,16桂资03,广西投资集团有限公司,7,AAA
112430,16宝龙03,上海宝龙实业发展(集团)有限公司,5,AA+
112431,16步高02,步步高投资集团股份有限公司,5,AA
112432,16冀中02,冀中能源股份有限公司,5,AAA
112433,16银亿07,银亿股份有限公司,5,AA
112434,16正商03,河南宏光正商置业有限公司,5,AA
112435,16绿景01,正兴隆房地产(深圳)有限公司,5,AA
112436,16阳城01,阳光城集团股份有限公司,5,AA+
112437,16铁汉02,深圳市铁汉生态环境股份有限公司,5,AA
112438,16广宇01,广宇集团股份有限公司,3,AA-
112439,16康缘01,江苏康缘集团有限责任公司,5,AA
112440,16吉保01,吉林省信用融资担保投资集团有限公司,5,AA
112441,16凯迪01,凯迪生态环境科技股份有限公司,3,AA
112442,H6凯迪02,凯迪生态环境科技股份有限公司,5,AA
112443,16胜通03,山东胜通集团股份有限公司,5,AA+
112444,16万集01,万达集团股份有限公司,5,AA+
112445,16申宏02,申万宏源集团股份有限公司,3,AAA
112446,16申宏03,申万宏源集团股份有限公司,5,AAA
112447,16顺发债,顺发恒业股份公司,5,AA
112448,16莱蒙01,深圳深国投房地产开发有限公司,5,AA
112449,16棕榈02,棕榈生态城镇发展股份有限公司,5,AA
112450,16格林01,格林美股份有限公司,5,AA
112451,16利德01,利亚德光电股份有限公司,5,AA
112452,16阳城02,阳光城集团股份有限公司,5,AA+
112453,16迪安01,浙江迪安诊断技术股份有限公司,5,AA
112454,16宜化债,湖北宜化化工股份有限公司,5,AA+
112455,16金街01,金融街控股股份有限公司,5,AAA
112456,16金街02,金融街控股股份有限公司,7,AAA
112457,16魏桥05,山东魏桥铝电有限公司,7,AAA
112458,16盐港01,深圳市盐田港股份有限公司,5,AA+
112459,16宜华01,宜华企业(集团)有限公司,5,AA+
112460,16安控债,北京安控科技股份有限公司,5,AAA
112461,16龙控02,深圳市龙光控股有限公司,5,AA+
112462,16徐工02,徐工集团工程机械股份有限公司,5,AAA
112463,16天保01,天津天保基建股份有限公司,5,AA+
112464,16东林03,北京东方园林环境股份有限公司,5,AA
112465,16厦港02,厦门港务发展股份有限公司,5,AA+
112466,16彩塑01,江苏双星彩塑新材料股份有限公司,5,AA
112467,16天广01,天广中茂股份有限公司,5,AA
112468,16景峰01,湖南景峰医药股份有限公司,7.68,AA
112469,16涪陵02,重庆市涪陵国有资产投资经营集团有限公司,5,AA+
112470,16江控01,江东控股集团有限责任公司,5,AA+
112471,16宝德02,深圳市宝德投资控股有限公司,5,AA
112472,16裕同01,深圳市裕同包装科技股份有限公司,5,AA
112473,16海普瑞,深圳市海普瑞药业股份有限公司,5,AA+
112474,16合泰01,合肥华泰集团股份有限公司,5,AA
112475,16万丰01,万丰奥特控股集团有限公司,3,AA
112476,16鄂能01,湖北能源集团股份有限公司,5,AAA
112477,16浙富01,浙富控股集团股份有限公司,3,AA
112478,16奥燃03,奥德集团有限公司,5,AA+
112479,16珠海债,珠海港股份有限公司,5,AA
112480,16腾晖01,苏州腾晖光伏技术有限公司,3,AA
112481,16广联01,广联达科技股份有限公司,5,AA
112482,16金旗01,金世旗国际控股股份有限公司,5,AA+
112483,16宝新01,广东宝丽华新能源股份有限公司,5,AA+
112484,16一创02,第一创业证券股份有限公司,5,AA+
112485,16国盛金,国盛金融控股集团股份有限公司,5,AA
112486,16远大01,远大医药(中国)有限公司,5,AA+
112487,16合力01,合力泰科技股份有限公司,3,AA
112488,16峨旅02,四川省峨眉山乐山大佛旅游集团有限公司,5,AA+
112489,16嘉美债,嘉美食品包装(滁州)股份有限公司,5,AA
112490,16捷成01,北京捷成世纪科技股份有限公司,3,AA
112491,16宝新02,广东宝丽华新能源股份有限公司,5,AA+
112492,16一创03,第一创业证券股份有限公司,4,AA+
112493,16华能资,华能资本服务有限公司,5,AAA
112494,16凯迪03,凯迪生态环境科技股份有限公司,3,AA
112496,17天神01,大连天神娱乐股份有限公司,5,AA
112497,17金旗01,金世旗国际控股股份有限公司,5,AA+
112498,17万集01,万达集团股份有限公司,5,AA+
112499,17欧菲01,深圳欧菲光科技股份有限公司,3,AA
112500,17山路01,山东高速路桥集团股份有限公司,5,AA
112501,17东江G1,东江环保股份有限公司,3,AA
112502,17科伦01,四川科伦药业股份有限公司,5,AA+
112503,17山证01,山西证券股份有限公司,3,AA+
112504,17山证02,山西证券股份有限公司,5,AA+
112505,17金洲01,金洲慈航集团股份有限公司,3,AA
112506,17温氏01,温氏食品集团股份有限公司,5,AAA
112507,17科陆01,深圳市科陆电子科技股份有限公司,5,AA
112508,17华昌01,湖北华昌达智能装备股份有限公司,3,AAA
112509,17余投01,余姚市城市建设投资发展有限公司,5,AA+
112510,17盛运01,安徽盛运环保(集团)股份有限公司,3,AA
112511,17正通01,武汉正通联合实业投资集团有限公司,5,AA
112512,17华茂01,安徽华茂纺织股份有限公司,5,AA
112513,17华股01,华西证券股份有限公司,5,AA+
112514,17游族01,游族网络股份有限公司,3,AA
112515,17昆投01,昆明产业开发投资有限责任公司,6,AA+
112516,17国信01,国信证券股份有限公司,3,AAA
112517,17西航01,西部航空有限责任公司,5,AA
112518,17TCL01,TCL科技集团股份有限公司,5,AAA
112519,17物美01,物美科技集团有限公司,3,AA+
112520,17广发01,广发证券股份有限公司,3,AAA
112521,17昆仑01,浙江昆仑控股集团有限公司,3,AA
112522,17阳普S1,阳普医疗科技股份有限公司,5,AAA
112523,17株国01,株洲市国有资产投资控股集团有限公司,7,AA
112525,17盾安01,浙江盾安人工环境股份有限公司,3,AA
112526,H7腾邦01,腾邦集团有限公司,3,AA
112527,17华讯01,华讯方舟科技有限公司,3,AA
112528,17欣旺01,欣旺达电子股份有限公司,3,AAA
112529,17广证01,广州证券股份有限公司,3,AA+
112530,17亚迪01,比亚迪股份有限公司,5,AAA
112531,17岸资01,武汉市江岸国有资产经营管理有限责任公司,5,AA
112532,17凯撒03,凯撒同盛发展股份有限公司,5,AA
112533,17海药01,海南海药股份有限公司,5,AA
112534,17湘粮债,湖南粮食集团有限责任公司,5,AA
112535,17海王01,深圳市海王生物工程股份有限公司,3,AA
112536,17中能01,中能电气股份有限公司,3,AAA
112537,17牡资01,牡丹江市国有资产投资控股有限公司,5,AA
112538,17汇通01,沃顿科技股份有限公司,5,AAA
112539,17温氏02,温氏食品集团股份有限公司,5,AAA
112540,17凯文01,凯撒(中国)文化股份有限公司,3,AAA
112541,17立思01,北京立思辰科技股份有限公司,3,AA
112542,17TCL02,TCL科技集团股份有限公司,5,AAA
112543,17深投01,深圳市投资控股有限公司,5,AAA
112544,17国信02,国信证券股份有限公司,3,AAA
112545,17宝鹰01,深圳市宝鹰建设控股集团股份有限公司,3,AA
112546,17万科01,万科企业股份有限公司,5,AAA
112547,17曲文01,西安曲江文化产业投资(集团)有限公司,3,AA+
112548,17兴森01,深圳市兴森快捷电路科技股份有限公司,5,AAA
112549,17余投02,余姚市城市建设投资发展有限公司,5,AA+
112550,17科伦02,四川科伦药业股份有限公司,3,AA+
112551,17合泰01,合肥华泰集团股份有限公司,5,AA
112552,17厦贸Y1,厦门国贸控股集团有限公司,nan,AAA
112553,17华讯02,华讯方舟科技有限公司,3,AA
112554,17前海01,新疆前海集团有限责任公司,5,AA
112555,17新野01,河南新野纺织股份有限公司,5,AA
112556,17广发02,广发证券股份有限公司,3,AAA
112557,17冀中01,冀中能源股份有限公司,5,AAA
112558,17美晨01,山东美晨科技股份有限公司,5,AAA
112559,17恒通债,山东阳煤恒通化工股份有限公司,3,AAA
112560,17国水01,湛江国联水产开发股份有限公司,3,AA+
112561,17万科02,万科企业股份有限公司,5,AAA
112562,17招路01,招商局公路网络科技控股股份有限公司,5,AAA
112563,17招路02,招商局公路网络科技控股股份有限公司,10,AAA
112564,17广业01,广东省环保集团有限公司,7,AAA
112565,17万集02,万达集团股份有限公司,5,AA+
112566,17涪陵01,重庆市涪陵国有资产投资经营集团有限公司,5,AAA
112567,17天顺债,天顺风能(苏州)股份有限公司,3,AAA
112568,17欣旺02,欣旺达电子股份有限公司,3,AAA
112569,17欣旺03,欣旺达电子股份有限公司,3,AA+
112570,17晨债01,山东晨鸣纸业集团股份有限公司,5,AA+
112571,17深投02,深圳市投资控股有限公司,5,AAA
112572,17华讯03,华讯方舟科技有限公司,3,AA
112573,17西煤01,山西焦煤能源集团股份有限公司,5,AAA
112574,17南都01,浙江南都电源动力股份有限公司,3,AA
112575,17格林债,格林美股份有限公司,5,AA
112576,17齐科01,山东齐悦科技有限公司,5,AA
112577,17宝安02,中国宝安集团股份有限公司,5,AAA
112578,17胜通01,山东胜通集团股份有限公司,5,AA+
112579,17蒙草G1,内蒙古蒙草生态环境(集团)股份有限公司,3,AAA
112580,17欧菲02,深圳欧菲光科技股份有限公司,3,AA+
112581,17西煤02,山西焦煤能源集团股份有限公司,5,AAA
112582,17深爱债,深圳市爱施德股份有限公司,3,AA
112583,17心化01,河南心连心化学工业集团股份有限公司,3,AA
112584,17创维P1,创维数码控股有限公司,5,AAA
112585,17桂建01,广西建工集团有限责任公司,5,AAA
112586,17航技01,中国航空技术深圳有限公司,3,AAA
112587,17越租01,广州越秀融资租赁有限公司,5,AAA
112588,17万维S1,昆仑万维科技股份有限公司,5,AA
112590,17厦港01,厦门国际港务股份有限公司,5,AAA
112591,17牡资02,牡丹江市国有资产投资控股有限公司,5,AA
112592,17徐工Y1,徐工集团工程机械股份有限公司,nan,AAA
112593,17未名债,山东未名生物医药股份有限公司,5,AA
112594,17万集03,万达集团股份有限公司,5,AA+
112595,17国信03,国信证券股份有限公司,3,AAA
112596,17瑞康01,瑞康医药集团股份有限公司,3,AA+
112597,17顺丰01,深圳顺丰泰森控股(集团)有限公司,5,AAA
112598,17物美02,物美科技集团有限公司,3,AA+
112599,17昆投02,昆明产业开发投资有限责任公司,6,AA+
112600,H7巴安债,上海巴安水务股份有限公司,5,AA
112601,17正通02,武汉正通联合实业投资集团有限公司,5,AA
112602,17步高01,步步高投资集团股份有限公司,3,AA
112603,17普邦债,广州普邦园林股份有限公司,5,AA
112604,17美尚01,美尚生态景观股份有限公司,5,AAA
112605,17光线01,北京光线传媒股份有限公司,3,AAA
112606,17中利G1,江苏中利集团股份有限公司,3,AA
112607,17滨房01,杭州滨江房产集团股份有限公司,5,AA+
112608,17三圣债,重庆三圣实业股份有限公司,3,AAA
112609,17余投03,余姚市城市建设投资发展有限公司,5,AA+
112610,17制药01,广州市香雪制药股份有限公司,3,AAA
112611,17青信Y1,青岛国信发展(集团)有限责任公司,nan,AAA
112612,17正邦01,江西正邦科技股份有限公司,5,AAA
112613,17蛇口01,招商局蛇口工业区控股股份有限公司,5,AAA
112614,17蛇口02,招商局蛇口工业区控股股份有限公司,3,AAA
112615,17深能01,深圳能源集团股份有限公司,5,AAA
112616,17深能02,深圳能源集团股份有限公司,3,AAA
112617,17深能G1,深圳能源集团股份有限公司,5,AAA
112618,17四维01,北京四维图新科技股份有限公司,3,AAA
112619,17中南01,江苏中南建设集团股份有限公司,5,AA+
112620,17制药02,广州市香雪制药股份有限公司,5,AAA
112621,17昆投03,昆明产业开发投资有限责任公司,6,AA+
112622,17千方01,北京千方科技股份有限公司,5,AA
112623,17丽鹏G1,山东中锐产业发展股份有限公司,5,AAA
112624,17鑫能G1,协鑫智慧能源(苏州)有限公司,5,AA
112625,17信邦01,贵州信邦制药股份有限公司,5,AA
112626,17传化01,传化智联股份有限公司,5,AA
112627,17创投S1,深圳市创新投资集团有限公司,5,AAA
112628,17拓日债,深圳市拓日新能源科技股份有限公司,5,AAA
112629,17电科01,中国电子科技集团有限公司,3,AAA
112630,17中南02,江苏中南建设集团股份有限公司,4,AA+
112631,18英唐01,深圳市英唐智能控制股份有限公司,4,AAA
112632,18一创01,第一创业证券股份有限公司,2,AA+
112633,18一创02,第一创业证券股份有限公司,5,AA+
112634,18侨城01,深圳华侨城股份有限公司,5,AAA
112635,18侨城02,深圳华侨城股份有限公司,7,AAA
112636,18国际P1,深圳国际控股有限公司,5,AAA
112637,18华联01,北京华联商厦股份有限公司,5,AA
112638,18湘电01,湖南电广传媒股份有限公司,5,AA+
112639,18天齐01,天齐锂业股份有限公司,5,AA+
112640,18万维S1,昆仑万维科技股份有限公司,5,AA
112641,18晨债01,山东晨鸣纸业集团股份有限公司,5,AA+
112642,18侨城03,深圳华侨城股份有限公司,5,AAA
112643,18侨城04,深圳华侨城股份有限公司,7,AAA
112644,18GLPR1,普洛斯中国控股有限公司,9,AAA
112645,18棕榈01,棕榈生态城镇发展股份有限公司,3,AAA
112646,18棕榈02,棕榈生态城镇发展股份有限公司,5,AAA
112647,18招商R1,招商局港口控股有限公司,3,AAA
112648,18桂投01,广西投资集团有限公司,5,AAA
112650,18金科01,金科地产集团股份有限公司,4,AA+
112651,18金科02,金科地产集团股份有限公司,5,AA+
112652,18奥飞01,奥飞娱乐股份有限公司,2,AA
112653,18恒逸R1,恒逸石化股份有限公司,3,AA+
112654,18新泰01,新疆中泰(集团)有限责任公司,5,AA+
112655,18侨城05,深圳华侨城股份有限公司,5,AAA
112656,18侨城06,深圳华侨城股份有限公司,7,AAA
112657,18美年01,美年大健康产业控股股份有限公司,3,AA
112658,18朗姿01,朗姿股份有限公司,5,AAA
112659,18创投S1,深圳市创新投资集团有限公司,5,AAA
112660,18恒逸01,恒逸石化股份有限公司,3,AA+
112661,18传化01,传化智联股份有限公司,3,AA
112662,18盾安01,浙江盾安人工环境股份有限公司,3,AA
112663,18农四01,新疆可克达拉市国有资本投资运营有限责任公司,5,AA+
112664,18合和01,云南合和(集团)股份有限公司,5,AAA
112665,长兴12A2,中银国际证券股份有限公司,0.67,AAA
112666,18科伦01,四川科伦药业股份有限公司,2,AA+
112667,18河钢Y1,河钢股份有限公司,nan,AAA
112668,18中材Y1,中材科技股份有限公司,nan,AA+
112669,18国购01,国购投资有限公司,5,AA
112670,18GLPR2,普洛斯中国控股有限公司,9,AAA
112671,18九州01,九州证券股份有限公司,2,AA+
112672,18深建01,深圳市特区建设发展集团有限公司,5,AAA
112673,18华明01,华明电力装备股份有限公司,5,nan
112674,18亚迪01,比亚迪股份有限公司,5,AAA
112675,18厦贸Y1,厦门国贸控股集团有限公司,nan,AAA
112676,18瑞康01,瑞康医药集团股份有限公司,3,AA+
112677,18创投S2,深圳市创新投资集团有限公司,5,AAA
112678,18蛇口01,招商局蛇口工业区控股股份有限公司,5,AAA
112679,18蛇口02,招商局蛇口工业区控股股份有限公司,3,AAA
